date,Open,High,Low,Close,adjClose,Volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2024-09-25,171.72,172.5,169.18,170.26,170.26,3576524,3576524,-1.46,-0.85022,170.915,"September 25, 24",-0.0085022
2024-09-26,171.78,172.14,167.65,169.37,169.37,5054372,5054372,-2.41,-1.4,170.235,"September 26, 24",-0.014
2024-09-27,169.44,169.98,167.25,167.88,167.88,3519162,3519162,-1.56,-0.92068,168.6375,"September 27, 24",-0.0092068
2024-09-30,167.59,171.72,167.5,170.9,170.9,5140798,5140798,3.31,1.98,169.4275,"September 30, 24",0.0198
2024-10-01,170.8,170.89,164.13,164.65,164.65,5405958,5405958,-6.16,-3.6,167.6175,"October 01, 24",-0.036
2024-10-02,165.28,168.81,164.28,166.07,166.07,4105222,4105222,0.79,0.47798,166.11,"October 02, 24",0.0047798
2024-10-03,164.98,168.35,164.46,167.97,167.97,4020694,4020694,2.99,1.81,166.44,"October 03, 24",0.0181
2024-10-04,171.0,171.48,167.8,171.18,171.18,4074118,4074118,0.18,0.10526,170.365,"October 04, 24",0.0010526
2024-10-07,170.31,172.78,168.41,168.97,168.97,4799128,4799128,-1.34,-0.7868,170.1175,"October 07, 24",-0.007868
2024-10-08,172.7,178.5,172.5,177.57,177.57,6637000,6637000,4.87,2.82,175.3175,"October 08, 24",0.0282
2024-10-09,177.57,181.78,177.5,181.44,181.44,4918456,4918456,3.87,2.18,179.5725,"October 09, 24",0.0218
2024-10-10,180.0,184.9,180.0,184.7,184.7,4452386,4452386,4.7,2.61,182.4,"October 10, 24",0.0261
2024-10-11,184.51,189.17,184.48,186.6,186.6,4596038,4596038,2.09,1.13,186.19,"October 11, 24",0.0113
2024-10-14,188.5,188.57,184.9,186.96,186.96,2989762,2989762,-1.54,-0.81698,187.2325,"October 14, 24",-0.0081698
2024-10-15,186.53,188.16,185.01,187.22,187.22,7457928,7457928,0.695,0.36991,186.73,"October 15, 24",0.0036991
2024-10-16,187.22,187.27,183.7,186.62,186.62,6166874,6166874,-0.605,-0.32048,186.2025,"October 16, 24",-0.0032048
2024-10-17,186.0,189.87,185.17,188.08,188.08,3095228,3095228,2.07,1.12,187.28,"October 17, 24",0.0112
2024-10-18,186.61,188.0,186.32,187.42,187.42,2899926,2899926,0.81,0.43406,187.0875,"October 18, 24",0.0043406
2024-10-21,187.49,192.0,186.52,189.21,189.21,4362502,4362502,1.72,0.91738,188.805,"October 21, 24",0.0091738
2024-10-22,187.36,189.64,185.66,188.05,188.05,3167442,3167442,0.69,0.36827,187.6775,"October 22, 24",0.0036827
2024-10-23,186.78,187.07,178.79,179.1,179.1,5402252,5402252,-7.69,-4.11,182.935,"October 23, 24",-0.0411
2024-10-24,180.35,183.26,180.08,182.29,182.29,2969736,2969736,1.94,1.08,181.495,"October 24, 24",0.0108
2024-10-25,183.87,186.2,182.87,183.22,183.22,2694346,2694346,-0.645,-0.35351,184.04,"October 25, 24",-0.0035351
2024-10-28,184.0,184.46,180.72,181.18,181.18,3127344,3127344,-2.82,-1.53,182.59,"October 28, 24",-0.0153
2024-10-29,180.89,183.74,178.9,182.7,182.7,4410280,4410280,1.81,1.0,181.5575,"October 29, 24",0.01
2024-10-30,182.17,183.94,179.34,179.76,179.76,2940410,2940410,-2.41,-1.32,181.3025,"October 30, 24",-0.0132
2024-10-31,182.34,184.69,179.1,180.17,180.17,4063962,4063962,-2.18,-1.19,181.575,"October 31, 24",-0.0119
2024-11-01,179.52,182.89,178.55,181.32,181.32,5852550,5852550,1.81,1.0,180.57,"November 01, 24",0.01
2024-11-04,180.33,181.94,178.0,180.56,180.56,3064824,3064824,0.235,0.12754,180.2075,"November 04, 24",0.0012754
2024-11-05,182.25,184.25,181.1,183.15,183.15,2707480,2707480,0.9,0.49383,182.6875,"November 05, 24",0.0049383
2024-11-06,189.0,193.1,188.0,192.59,192.59,5031460,5031460,3.59,1.9,190.6725,"November 06, 24",0.019
2024-11-07,189.3,193.61,188.11,193.5,193.5,4210648,4210648,4.21,2.22,191.13,"November 07, 24",0.0222
2024-11-08,194.5,196.61,192.14,195.7,195.7,4116550,4116550,1.2,0.61697,194.7375,"November 08, 24",0.0061697
2024-11-11,197.83,200.35,196.85,199.05,199.05,3760964,3760964,1.22,0.61669,198.52,"November 11, 24",0.0061669
2024-11-12,197.88,199.66,196.99,199.01,199.01,3702848,3702848,1.13,0.57105,198.385,"November 12, 24",0.0057105
2024-11-13,199.64,204.27,198.66,201.18,201.18,3929470,3929470,1.54,0.77139,200.9375,"November 13, 24",0.0077139
2024-11-14,201.06,201.58,197.02,197.2,197.2,4857792,4857792,-3.86,-1.92,199.215,"November 14, 24",-0.0192
2024-11-15,194.72,196.25,192.79,193.5,193.5,4408174,4408174,-1.22,-0.62654,194.315,"November 15, 24",-0.0062654
2024-11-18,196.5,196.69,192.87,193.42,193.42,4466816,4466816,-3.09,-1.57,194.87,"November 18, 24",-0.0157
2024-11-19,192.6,194.52,191.52,194.03,194.03,4756418,4756418,1.43,0.74247,193.1675,"November 19, 24",0.0074247
2024-11-20,194.78,197.46,191.97,196.45,196.45,11057200,11057200,1.66,0.85738,195.165,"November 20, 24",0.0085738
2024-11-21,193.1,202.0,190.28,198.85,198.85,14867600,14867600,5.75,2.98,196.0575,"November 21, 24",0.0298
2024-11-22,196.31,197.01,187.6,191.68,191.68,12644820,12644820,-4.63,-2.36,193.15,"November 22, 24",-0.0236
2024-11-25,193.98,198.08,191.59,193.19,193.19,8691800,8691800,-0.79,-0.40726,194.21,"November 25, 24",-0.0040726
2024-11-26,194.72,198.61,194.32,198.2,198.2,5721200,5721200,3.48,1.79,196.4625,"November 26, 24",0.0179
2024-11-27,196.86,196.96,191.39,192.19,192.19,9251800,9251800,-4.67,-2.37,194.35,"November 27, 24",-0.0237
2024-11-29,193.13,194.61,191.73,193.91,193.91,2086668,2086668,0.785,0.40387,193.345,"November 29, 24",0.0040387
2024-12-02,195.12,196.16,193.26,195.09,195.09,4649200,4649200,-0.035,-0.01537515,194.9075,"December 02, 24",-0.0001537515
2024-12-03,194.04,197.88,193.43,196.3,196.3,5162492,5162492,2.26,1.16,195.4125,"December 03, 24",0.0116
2024-12-04,198.23,203.39,196.3,202.29,202.29,5430600,5430600,4.06,2.05,200.0525,"December 04, 24",0.0205
2024-12-05,202.0,203.75,200.79,201.52,201.52,3390050,3390050,-0.485,-0.23762,202.015,"December 05, 24",-0.0023762
2024-12-06,202.58,204.58,201.31,202.95,202.95,3959200,3959200,0.375,0.18264,202.855,"December 06, 24",0.0018264
2024-12-09,203.5,205.11,194.07,194.47,194.47,5073400,5073400,-9.03,-4.44,199.2875,"December 09, 24",-0.0444
2024-12-10,195.76,198.22,193.87,194.88,194.88,3492216,3492216,-0.88,-0.44953,195.6825,"December 10, 24",-0.0044953
2024-12-11,195.32,199.43,195.32,199.21,199.21,3376400,3376400,3.9,1.99,197.32,"December 11, 24",0.0199
2024-12-12,198.55,201.7,197.76,200.11,200.11,3286016,3286016,1.55,0.7857,199.53,"December 12, 24",0.007857
2024-12-13,200.25,201.25,196.18,196.56,196.56,3848816,3848816,-3.69,-1.84,198.56,"December 13, 24",-0.0184
2024-12-16,198.15,203.0,195.5,202.5,202.5,6087000,6087000,4.35,2.2,199.7875,"December 16, 24",0.022
2024-12-17,202.33,207.24,199.0,201.24,201.24,5429900,5429900,-1.09,-0.53872,202.4525,"December 17, 24",-0.0053872
2024-12-18,201.0,202.0,186.54,188.76,188.76,6397545,6397545,-12.24,-6.09,194.575,"December 18, 24",-0.0609
2024-12-19,194.44,195.3,188.5,189.36,189.36,5488804,5488804,-5.08,-2.61,191.9,"December 19, 24",-0.0261
2024-12-20,186.58,192.86,185.01,186.78,186.78,13346442,13346442,0.2,0.10719,187.8075,"December 20, 24",0.0010719
2024-12-23,187.3,189.52,186.5,188.22,188.22,3897545,3897545,0.92,0.49119,187.885,"December 23, 24",0.0049119
2024-12-24,187.94,189.51,186.65,189.51,189.51,1471000,1471000,1.57,0.83537,188.4025,"December 24, 24",0.0083537
2024-12-26,188.51,189.48,187.63,188.5,188.5,2114145,2114145,-0.01,-0.00530476,188.53,"December 26, 24",-5.30476e-05
2024-12-27,186.37,187.01,183.2,186.18,186.18,2911301,2911301,-0.19,-0.10195,185.69,"December 27, 24",-0.0010195
2024-12-30,183.81,185.61,181.9,184.2,184.2,2737916,2737916,0.39,0.21218,183.88,"December 30, 24",0.0021218
2024-12-31,185.38,185.81,181.26,181.96,181.96,3270113,3270113,-3.42,-1.84,183.6025,"December 31, 24",-0.0184
2025-01-02,184.5,184.63,178.82,180.74,180.74,4540191,4540191,-3.76,-2.04,182.1725,"January 02, 25",-0.0204
2025-01-03,181.26,184.8,180.41,183.25,183.25,4277552,4277552,1.99,1.1,182.43,"January 03, 25",0.011
2025-01-06,182.35,182.79,176.65,179.5,179.5,7109536,7109536,-2.85,-1.56,180.3225,"January 06, 25",-0.0156
2025-01-07,177.52,178.17,173.18,175.51,175.51,6492400,6492400,-2.01,-1.13,176.095,"January 07, 25",-0.0113
2025-01-08,169.38,173.11,167.26,172.83,172.83,11015200,11015200,3.45,2.04,170.645,"January 08, 25",0.0204
2025-01-10,171.8,175.24,171.19,173.42,173.42,5727200,5727200,1.62,0.94296,172.9125,"January 10, 25",0.0094296
2025-01-13,169.77,170.53,166.21,167.82,167.82,7402337,7402337,-1.95,-1.15,168.5825,"January 13, 25",-0.0115
2025-01-14,168.3,170.66,166.4,170.58,170.58,4914933,4914933,2.28,1.35,168.985,"January 14, 25",0.0135
2025-01-15,173.33,175.95,172.79,174.19,174.19,7705800,7705800,0.86,0.49616,174.065,"January 15, 25",0.0049616
2025-01-16,176.0,178.95,173.58,177.17,177.17,6635602,6635602,1.17,0.66477,176.425,"January 16, 25",0.0066477
2025-01-17,181.12,181.35,177.0,177.11,177.11,5500400,5500400,-4.01,-2.21,179.145,"January 17, 25",-0.0221
2025-01-21,181.09,186.15,180.53,183.51,183.51,6421700,6421700,2.42,1.34,182.82,"January 21, 25",0.0134
2025-01-22,185.28,188.97,182.57,187.7,187.7,5517923,5517923,2.42,1.31,186.13,"January 22, 25",0.0131
2025-01-23,187.02,187.75,185.04,187.32,187.32,5490939,5490939,0.3,0.16041,186.7825,"January 23, 25",0.0016041
2025-01-24,187.83,190.93,186.87,187.7,187.7,3093900,3093900,-0.13,-0.06921152,188.3325,"January 24, 25",-0.0006921152
2025-01-27,185.09,192.43,183.56,189.3,189.3,6113141,6113141,4.21,2.27,187.595,"January 27, 25",0.0227
2025-01-28,188.66,197.74,186.57,192.94,192.94,8753534,8753534,4.28,2.27,191.4775,"January 28, 25",0.0227
2025-01-29,192.94,193.01,185.06,185.42,185.42,6847800,6847800,-7.52,-3.9,189.1075,"January 29, 25",-0.039
2025-01-30,186.04,189.14,185.65,187.42,187.42,4451200,4451200,1.38,0.74178,187.0625,"January 30, 25",0.0074178
2025-01-31,188.83,189.16,184.37,184.42,184.42,4833500,4833500,-4.41,-2.34,186.695,"January 31, 25",-0.0234
2025-02-03,181.56,184.24,180.12,182.79,182.79,6448305,6448305,1.23,0.67746,182.1775,"February 03, 25",0.0067746
2025-02-04,181.31,184.9,180.93,183.4,183.4,5554023,5554023,2.09,1.15,182.635,"February 04, 25",0.0115
2025-02-05,183.94,187.11,183.05,186.85,186.85,3823501,3823501,2.91,1.58,185.2375,"February 05, 25",0.0158
2025-02-06,187.71,188.97,186.38,187.37,187.37,3634148,3634148,-0.34,-0.18113,187.6075,"February 06, 25",-0.0018113
2025-02-07,191.23,197.66,191.0,193.94,193.94,6345800,6345800,2.72,1.42,193.4575,"February 07, 25",0.0142
2025-02-10,196.5,198.74,195.5,196.4,196.4,5113200,5113200,-0.1,-0.05089059,196.785,"February 10, 25",-0.0005089059
2025-02-11,198.15,199.18,194.4,195.49,195.49,5664800,5664800,-2.66,-1.34,196.805,"February 11, 25",-0.0134
2025-02-12,194.0,197.33,191.82,196.73,196.73,4172500,4172500,2.73,1.41,194.97,"February 12, 25",0.0141
2025-02-13,199.16,202.41,195.35,201.88,201.88,13223000,13223000,2.72,1.37,199.7,"February 13, 25",0.0137
2025-02-14,192.0,201.33,188.75,200.03,200.03,13989015,13989015,8.03,4.18,195.5275,"February 14, 25",0.0418
2025-02-18,197.7,208.35,197.7,208.28,208.28,9069304,9069304,10.58,5.35,203.0075,"February 18, 25",0.0535
2025-02-19,208.19,208.39,202.77,205.19,205.19,5626807,5626807,-3.0,-1.44,206.135,"February 19, 25",-0.0144
2025-02-20,203.83,203.97,194.83,198.81,198.81,5878700,5878700,-5.02,-2.46,200.36,"February 20, 25",-0.0246
2025-02-21,199.12,199.26,190.26,191.03,191.03,5457100,5457100,-8.09,-4.06,194.9175,"February 21, 25",-0.0406
2025-02-24,191.65,193.0,188.0,190.39,190.39,4142300,4142300,-1.26,-0.65745,190.76,"February 24, 25",-0.0065745
2025-02-25,189.29,189.74,184.65,188.01,188.01,5474849,5474849,-1.28,-0.67621,187.9225,"February 25, 25",-0.0067621
2025-02-26,189.37,192.31,188.45,189.55,189.55,2646000,2646000,0.18,0.09505201,189.92,"February 26, 25",0.0009505201
2025-02-27,191.38,193.4,186.7,187.5,187.5,4714100,4714100,-3.88,-2.03,189.745,"February 27, 25",-0.0203
2025-02-28,187.89,191.01,187.39,190.43,190.43,5190538,5190538,2.54,1.35,189.18,"February 28, 25",0.0135
2025-03-03,191.5,193.66,182.26,183.68,183.68,5120800,5120800,-7.82,-4.08,187.775,"March 03, 25",-0.0408
2025-03-04,182.29,186.59,178.9,184.38,184.38,5197425,5197425,2.09,1.15,183.04,"March 04, 25",0.0115
2025-03-05,182.45,185.27,180.12,184.28,184.28,4539249,4539249,1.83,1.0,183.03,"March 05, 25",0.01
2025-03-06,180.3,184.13,178.54,179.33,179.33,4292600,4292600,-0.97,-0.53799,180.575,"March 06, 25",-0.0053799
2025-03-07,177.92,182.0,173.89,180.93,180.93,4808545,4808545,3.01,1.69,178.685,"March 07, 25",0.0169
2025-03-10,177.6,177.74,172.62,173.83,173.83,6307400,6307400,-3.77,-2.12,175.4475,"March 10, 25",-0.0212
2025-03-11,173.79,182.39,172.75,178.93,178.93,5523700,5523700,5.14,2.96,176.965,"March 11, 25",0.0296
2025-03-12,183.64,184.16,178.0,179.48,179.48,4472826,4472826,-4.16,-2.27,181.32,"March 12, 25",-0.0227
2025-03-13,178.38,178.77,174.31,176.32,176.32,3823706,3823706,-2.06,-1.15,176.945,"March 13, 25",-0.0115
2025-03-14,178.87,183.05,178.49,182.34,182.34,3563630,3563630,3.47,1.94,180.6875,"March 14, 25",0.0194
2025-03-17,183.5,186.16,182.01,185.0,185.0,3231100,3231100,1.5,0.81744,184.1675,"March 17, 25",0.0081744
2025-03-18,182.95,184.35,180.94,183.1,183.1,2791036,2791036,0.15,0.08198961,182.835,"March 18, 25",0.0008198961
2025-03-19,183.1,189.67,182.6,187.54,187.54,3476804,3476804,4.44,2.42,185.7275,"March 19, 25",0.0242
2025-03-20,185.59,188.85,183.83,184.01,184.01,4395000,4395000,-1.58,-0.85134,185.57,"March 20, 25",-0.0085134
2025-03-21,181.72,183.6,179.72,182.32,182.32,8565900,8565900,0.6,0.33018,181.84,"March 21, 25",0.0033018
2025-03-24,186.0,186.49,183.86,184.79,184.79,3758128,3758128,-1.21,-0.65054,185.285,"March 24, 25",-0.0065054
2025-03-25,184.79,190.1,184.51,189.95,189.95,5343400,5343400,5.16,2.79,187.3375,"March 25, 25",0.0279
2025-03-26,189.67,191.0,184.73,184.96,184.96,3412915,3412915,-4.71,-2.48,187.59,"March 26, 25",-0.0248
2025-03-27,182.7,183.09,173.56,174.44,174.44,7156303,7156303,-8.25,-4.52,178.4475,"March 27, 25",-0.0452
2025-03-28,173.91,174.89,170.77,172.76,172.76,6249900,6249900,-1.15,-0.66126,173.0825,"March 28, 25",-0.0066126
2025-03-31,169.57,171.02,165.88,170.64,170.64,5888637,5888637,1.07,0.63101,169.2775,"March 31, 25",0.0063101
2025-04-01,168.52,171.89,166.83,171.31,171.31,3955331,3955331,2.79,1.66,169.6375,"April 01, 25",0.0166
2025-04-02,168.27,174.71,168.34,174.61,174.61,1602579,1602579,6.34,3.76775,172.55,"April 02, 25",0.0376775
