date,Open,High,Low,Close,adjClose,Volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2022-06-14,366.81,371.11,359.84,364.78,358.12,1401531,1401531,-2.03,-0.55342,365.635,"June 14, 22",-0.0055342
2022-06-15,370.39,386.79,368.47,378.54,371.63,1830498,1830498,8.15,2.2,376.0475,"June 15, 22",0.022
2022-06-16,365.46,370.4,355.22,359.63,353.06,2106231,2106231,-5.83,-1.6,362.6775,"June 16, 22",-0.016
2022-06-17,363.05,375.16,362.54,369.71,362.96,2776218,2776218,6.66,1.83,367.615,"June 17, 22",0.0183
2022-06-21,377.04,383.03,374.4,377.43,370.54,2019049,2019049,0.39,0.10344,377.975,"June 21, 22",0.0010344
2022-06-22,371.77,391.15,371.56,380.84,373.88,1773518,1773518,9.07,2.44,378.83,"June 22, 22",0.0244
2022-06-23,387.31,401.48,380.8,400.75,393.43,2111723,2111723,13.44,3.47,392.585,"June 23, 22",0.0347
2022-06-24,407.77,419.68,407.33,417.62,409.99,2633016,2633016,9.85,2.42,413.1,"June 24, 22",0.0242
2022-06-27,415.36,420.0,402.82,404.72,397.33,1783824,1783824,-10.64,-2.56,410.725,"June 27, 22",-0.0256
2022-06-28,405.75,409.77,384.49,386.29,379.23,1631100,1631100,-19.46,-4.8,396.575,"June 28, 22",-0.048
2022-06-29,389.38,392.55,382.74,389.66,382.54,1066313,1066313,0.285,0.07190919,388.5825,"June 29, 22",0.0007190919
2022-06-30,387.7,389.58,376.18,385.44,378.4,1670438,1670438,-2.26,-0.58292,384.725,"June 30, 22",-0.0058292
2022-07-01,382.5,391.13,378.08,388.31,381.22,1133800,1133800,5.81,1.52,385.005,"July 01, 22",0.0152
2022-07-05,384.77,400.34,380.33,400.22,392.91,1591443,1591443,15.45,4.02,391.415,"July 05, 22",0.0402
2022-07-06,403.34,408.58,396.73,404.91,397.51,1356400,1356400,1.57,0.38925,403.39,"July 06, 22",0.0038925
2022-07-07,399.37,411.62,397.87,410.84,403.34,1585100,1585100,11.47,2.87,404.925,"July 07, 22",0.0287
2022-07-08,402.41,409.8,398.22,406.81,400.04,1173100,1173100,4.4,1.09,404.31,"July 08, 22",0.0109
2022-07-11,404.65,406.94,395.37,402.56,395.86,1021457,1021457,-2.09,-0.5165,402.38,"July 11, 22",-0.005165
2022-07-12,405.12,406.0,381.13,385.87,379.45,1611341,1611341,-19.25,-4.75,394.53,"July 12, 22",-0.0475
2022-07-13,376.99,387.16,373.95,383.31,376.93,1255507,1255507,6.32,1.68,380.3525,"July 13, 22",0.0168
2022-07-14,380.58,383.36,370.77,379.87,373.55,1312400,1312400,-0.71,-0.18656,378.645,"July 14, 22",-0.0018656
2022-07-15,388.04,394.44,382.67,392.96,386.42,1520736,1520736,4.92,1.27,389.5275,"July 15, 22",0.0127
2022-07-18,396.05,400.0,386.72,388.25,381.79,1085706,1085706,-7.8,-1.97,392.755,"July 18, 22",-0.0197
2022-07-19,397.62,404.59,391.15,403.86,397.14,1358903,1358903,6.24,1.57,399.305,"July 19, 22",0.0157
2022-07-20,408.35,422.44,405.89,420.45,413.45,1663629,1663629,12.1,2.96,414.2825,"July 20, 22",0.0296
2022-07-21,420.58,436.87,420.58,434.7,427.47,2076400,2076400,14.12,3.36,428.1825,"July 21, 22",0.0336
2022-07-22,436.69,446.0,429.17,434.74,427.51,1590349,1590349,-1.95,-0.44654,436.65,"July 22, 22",-0.0044654
2022-07-25,431.61,432.72,422.07,426.2,419.11,1026658,1026658,-5.41,-1.25,428.15,"July 25, 22",-0.0125
2022-07-26,423.86,424.49,409.41,414.22,407.33,1540000,1540000,-9.64,-2.27,417.995,"July 26, 22",-0.0227
2022-07-27,418.11,437.12,416.71,433.16,425.95,1758543,1758543,15.05,3.6,426.275,"July 27, 22",0.036
